date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
5/22/2020,44,30,0,13.6,9,0,5:39 AM,7:01 PM,5:56 AM,7:17 PM,12,39,39,37,23,0,28,0,1005,44,10,278,18,ahmedabad
5/23/2020,44,29,0,13.6,9,3,6:18 AM,7:56 PM,5:56 AM,7:18 PM,12,38,38,37,27,0,30,0,1006,44,10,289,19,ahmedabad
5/24/2020,44,29,0,13.6,9,10,7:03 AM,8:52 PM,5:55 AM,7:18 PM,13,39,39,37,27,0,31,0,1006,44,10,291,19,ahmedabad
5/25/2020,44,29,0,13.6,9,17,7:52 AM,9:48 PM,5:55 AM,7:18 PM,14,39,39,37,28,0,32,0,1006,44,10,289,20,ahmedabad
5/26/2020,44,29,0,13.6,9,25,8:46 AM,10:42 PM,5:55 AM,7:19 PM,16,39,39,37,26,0,36,0,1005,44,10,279,20,ahmedabad
5/27/2020,44,29,0,13.6,9,32,9:44 AM,11:34 PM,5:55 AM,7:19 PM,19,39,39,36,28,2,43,0,1004,44,10,263,22,ahmedabad
5/28/2020,44,29,0,13.7,9,39,10:43 AM,No moonset,5:54 AM,7:20 PM,17,39,39,37,30,1,39,0,1003,44,10,248,23,ahmedabad
5/29/2020,43,29,0,13.7,9,47,11:45 AM,12:21 AM,5:54 AM,7:20 PM,19,38,38,35,26,18,44,0,1003,43,10,232,20,ahmedabad
5/30/2020,43,29,0,13.3,9,54,12:45 PM,1:06 AM,5:54 AM,7:21 PM,20,39,39,36,22,28,48,0,1005,43,10,235,18,ahmedabad
5/31/2020,43,30,0,13.3,9,58,1:47 PM,1:48 AM,5:54 AM,7:21 PM,19,39,39,36,24,27,46,0,1006,43,10,263,18,ahmedabad
6/1/2020,41,30,0,13.7,8,71,2:48 PM,2:27 AM,5:54 AM,7:22 PM,20,39,39,36,24,24,47,0.3,1007,41,10,244,18,ahmedabad
6/2/2020,38,30,0,13.7,8,79,3:50 PM,3:08 AM,5:54 AM,7:22 PM,20,36,36,34,17,35,47,1.6,1006,38,10,216,14,ahmedabad
6/3/2020,37,30,0,13.7,8,86,4:53 PM,3:49 AM,5:54 AM,7:22 PM,19,35,35,33,12,28,46,2.7,1004,37,10,182,10,ahmedabad
6/4/2020,39,30,0,13.3,7,94,5:58 PM,4:32 AM,5:54 AM,7:23 PM,17,35,35,34,11,44,39,1.8,1004,39,10,249,9,ahmedabad
6/5/2020,38,28,0,13.3,7,100,7:03 PM,5:20 AM,5:53 AM,7:23 PM,20,35,35,32,22,46,53,11.5,1004,38,9,199,15,ahmedabad
6/6/2020,37,30,0,12.1,7,100,8:07 PM,6:11 AM,5:53 AM,7:24 PM,22,37,37,33,19,53,54,9.1,1004,37,9,209,15,ahmedabad
6/7/2020,38,30,0,10.9,7,84,9:08 PM,7:07 AM,5:53 AM,7:24 PM,21,38,38,34,21,58,51,8.3,1003,38,9,223,16,ahmedabad
6/8/2020,37,28,0,9.8,7,76,10:04 PM,8:05 AM,5:53 AM,7:24 PM,22,36,36,32,22,76,56,13.8,1004,37,9,222,15,ahmedabad
6/9/2020,36,29,0,12.1,7,69,10:53 PM,9:04 AM,5:53 AM,7:25 PM,22,37,37,33,20,58,55,6.6,1005,36,9,222,15,ahmedabad
6/10/2020,38,31,0,13.7,8,61,11:37 PM,10:01 AM,5:53 AM,7:25 PM,22,39,39,34,20,29,52,0,1003,38,10,238,15,ahmedabad
6/11/2020,39,31,0,13.7,9,54,No moonrise,10:57 AM,5:54 AM,7:25 PM,22,39,39,34,22,34,51,2.8,1001,39,10,251,17,ahmedabad
6/12/2020,40,32,0,13.7,9,46,12:16 AM,11:50 AM,5:54 AM,7:26 PM,23,40,40,35,18,31,51,1.6,999,40,10,235,15,ahmedabad
6/13/2020,40,31,0,13.7,8,38,12:51 AM,12:40 PM,5:54 AM,7:26 PM,23,41,41,35,18,25,50,0.6,999,40,10,230,15,ahmedabad
6/14/2020,40,31,0,13.7,8,31,1:25 AM,1:31 PM,5:54 AM,7:26 PM,22,41,41,36,20,57,49,5.8,1000,40,9,223,16,ahmedabad
6/15/2020,39,32,0,13.7,9,23,1:57 AM,2:19 PM,5:54 AM,7:27 PM,23,42,42,35,20,33,50,0.8,1001,39,10,252,16,ahmedabad
6/16/2020,41,31,0,13.7,9,16,2:28 AM,3:09 PM,5:54 AM,7:27 PM,23,41,41,36,22,5,53,0,999,41,10,237,18,ahmedabad
6/17/2020,40,31,0,13.7,9,8,3:02 AM,4:00 PM,5:54 AM,7:27 PM,22,40,40,36,22,8,50,0,998,40,10,247,18,ahmedabad
6/18/2020,35,29,0,13.3,7,1,3:37 AM,4:52 PM,5:54 AM,7:28 PM,23,37,37,32,28,42,63,0.1,1001,35,10,189,23,ahmedabad
6/19/2020,38,30,0,13.7,8,0,4:15 AM,5:47 PM,5:55 AM,7:28 PM,22,38,38,33,29,38,55,0,1002,38,10,203,24,ahmedabad
6/20/2020,38,30,0,12.1,7,0,4:58 AM,6:43 PM,5:55 AM,7:28 PM,22,38,38,34,27,53,53,0.1,1003,38,10,211,22,ahmedabad
6/21/2020,38,31,0,13.3,7,0,5:46 AM,7:41 PM,5:55 AM,7:28 PM,22,38,38,34,25,44,52,0,1002,38,10,218,20,ahmedabad
6/22/2020,39,31,0,13.7,9,7,6:39 AM,8:36 PM,5:55 AM,7:28 PM,22,38,38,34,25,19,51,0,1001,39,10,221,21,ahmedabad
6/23/2020,38,30,0,13.7,8,14,7:37 AM,9:30 PM,5:55 AM,7:29 PM,22,38,38,33,24,34,53,1.3,1002,38,10,205,19,ahmedabad
6/24/2020,37,30,0,13.3,8,22,8:37 AM,10:19 PM,5:56 AM,7:29 PM,23,38,38,33,24,49,57,0.1,1003,37,10,198,19,ahmedabad
6/25/2020,38,31,0,13.7,9,29,9:39 AM,11:05 PM,5:56 AM,7:29 PM,22,39,39,34,25,37,53,2.4,1002,38,10,215,19,ahmedabad
6/26/2020,38,32,0,12.1,8,37,10:40 AM,11:48 PM,5:56 AM,7:29 PM,23,40,40,34,21,49,52,1.9,1002,38,10,236,17,ahmedabad
6/27/2020,39,32,0,13.7,9,44,11:41 AM,No moonset,5:56 AM,7:29 PM,22,40,40,35,23,30,49,0,1001,39,10,250,19,ahmedabad
6/28/2020,38,30,0,13.7,9,52,12:41 PM,12:28 AM,5:57 AM,7:29 PM,23,39,39,34,22,44,50,0.1,1002,38,10,238,18,ahmedabad
6/29/2020,38,31,0,13.3,8,59,1:41 PM,1:07 AM,5:57 AM,7:29 PM,23,40,40,34,20,57,54,4,1001,38,10,237,16,ahmedabad
6/30/2020,36,31,0,9.8,7,67,2:42 PM,1:47 AM,5:57 AM,7:29 PM,24,40,40,34,13,71,59,10.1,1001,36,9,265,10,ahmedabad
7/1/2020,39,30,0,13.7,8,72,3:44 PM,2:28 AM,5:58 AM,7:30 PM,23,40,40,34,18,45,55,3.6,1000,39,10,199,14,ahmedabad
7/2/2020,39,31,0,13.7,9,79,4:48 PM,3:12 AM,5:58 AM,7:30 PM,23,40,40,34,21,22,53,0.3,1001,39,10,212,17,ahmedabad
7/3/2020,37,32,0,13.3,7,86,5:51 PM,4:01 AM,5:58 AM,7:30 PM,23,40,40,34,19,50,53,0.2,1000,37,10,255,15,ahmedabad
7/4/2020,39,31,0,13.3,8,94,6:53 PM,4:54 AM,5:59 AM,7:30 PM,24,42,42,35,19,60,55,0.8,998,39,10,254,15,ahmedabad
7/5/2020,36,29,0,12.1,7,100,7:51 PM,5:50 AM,5:59 AM,7:30 PM,23,37,37,32,23,65,60,5.3,997,36,10,214,18,ahmedabad
7/6/2020,34,28,0,9.8,7,100,8:43 PM,6:49 AM,5:59 AM,7:29 PM,24,35,35,30,22,71,69,3.1,997,34,10,204,18,ahmedabad
7/7/2020,33,28,0,8.3,7,85,9:30 PM,7:48 AM,6:00 AM,7:29 PM,24,36,36,30,30,80,70,1.4,998,33,10,165,24,ahmedabad
7/8/2020,35,29,0,10.8,7,77,10:12 PM,8:44 AM,6:00 AM,7:29 PM,23,36,36,31,28,62,64,0.4,1001,35,10,182,22,ahmedabad
7/9/2020,35,29,0,9.1,7,70,10:49 PM,9:39 AM,6:01 AM,7:29 PM,23,37,37,32,28,61,61,0.7,1001,35,10,208,22,ahmedabad
7/10/2020,35,29,0,6.6,7,63,11:24 PM,10:31 AM,6:01 AM,7:29 PM,24,37,37,32,34,79,63,5.7,1000,35,10,231,24,ahmedabad
7/11/2020,35,29,0,7.9,7,55,11:56 PM,11:22 AM,6:01 AM,7:29 PM,23,37,37,32,29,60,60,0,1001,35,10,222,23,ahmedabad
7/12/2020,36,29,0,7.9,7,48,No moonrise,12:12 PM,6:02 AM,7:29 PM,23,37,37,32,30,71,60,0.7,1001,36,10,231,24,ahmedabad
7/13/2020,35,29,0,7.9,7,41,12:28 AM,1:01 PM,6:02 AM,7:29 PM,24,37,37,31,21,65,65,1.4,1001,35,10,220,16,ahmedabad
7/14/2020,35,29,0,9.1,7,34,1:00 AM,1:51 PM,6:03 AM,7:28 PM,23,38,38,32,17,55,61,0.2,1002,35,10,250,14,ahmedabad
7/15/2020,34,29,0,6.6,7,26,1:34 AM,2:42 PM,6:03 AM,7:28 PM,24,37,37,32,19,63,65,3.4,1001,34,10,250,15,ahmedabad
7/16/2020,34,29,0,9.1,7,19,2:11 AM,3:36 PM,6:03 AM,7:28 PM,25,37,37,31,19,63,71,33.9,998,34,8,234,12,ahmedabad
7/17/2020,35,29,0,7.9,7,12,2:51 AM,4:31 PM,6:04 AM,7:28 PM,24,37,37,31,23,65,67,5.4,998,35,9,175,18,ahmedabad
7/18/2020,35,29,0,6.6,7,5,3:37 AM,5:29 PM,6:04 AM,7:27 PM,24,38,38,32,19,65,65,1.2,1000,35,10,195,15,ahmedabad
7/19/2020,36,29,0,7.9,7,0,4:28 AM,6:25 PM,6:05 AM,7:27 PM,24,37,37,32,21,69,63,0.7,1002,36,10,232,16,ahmedabad
7/20/2020,35,29,0,7.9,7,0,5:25 AM,7:21 PM,6:05 AM,7:27 PM,23,37,37,32,26,63,61,0.3,1001,35,10,252,20,ahmedabad
7/21/2020,35,29,0,9.1,7,2,6:25 AM,8:13 PM,6:06 AM,7:26 PM,23,37,37,32,25,63,62,0.6,1001,35,10,223,20,ahmedabad
7/22/2020,35,29,0,7.9,7,10,7:28 AM,9:02 PM,6:06 AM,7:26 PM,23,37,37,32,21,54,58,0.2,1004,35,10,253,16,ahmedabad
7/23/2020,35,30,0,10.4,7,17,8:31 AM,9:46 PM,6:06 AM,7:26 PM,23,38,38,32,20,41,59,0,1003,35,10,266,16,ahmedabad
7/24/2020,36,30,0,7.8,7,24,9:34 AM,10:28 PM,6:07 AM,7:25 PM,23,37,37,32,19,73,59,0.5,1004,36,10,253,15,ahmedabad
7/25/2020,35,27,0,6.6,7,32,10:35 AM,11:08 PM,6:07 AM,7:25 PM,24,36,36,31,17,63,64,18,1005,35,8,190,12,ahmedabad
7/26/2020,34,25,0,7.8,7,39,11:36 AM,11:47 PM,6:08 AM,7:24 PM,24,35,35,30,17,66,67,13.3,1005,34,9,188,13,ahmedabad
7/27/2020,37,30,0,11.6,8,46,12:36 PM,No moonset,6:08 AM,7:24 PM,23,38,38,33,19,25,57,0.2,1005,37,10,212,15,ahmedabad
7/28/2020,36,30,0,6.6,7,53,1:38 PM,12:27 AM,6:09 AM,7:23 PM,23,38,38,33,19,56,59,0.1,1004,36,10,263,15,ahmedabad
7/29/2020,34,29,0,7.8,7,61,2:39 PM,1:10 AM,6:09 AM,7:23 PM,23,37,37,32,21,69,62,0.2,1002,34,10,261,16,ahmedabad
7/30/2020,36,30,0,10.3,7,68,3:42 PM,1:56 AM,6:09 AM,7:22 PM,23,37,37,32,18,52,58,0.3,1002,36,10,231,14,ahmedabad
7/31/2020,35,29,0,10.3,7,72,4:43 PM,2:46 AM,6:10 AM,7:22 PM,24,38,38,32,19,58,62,6.5,1002,35,10,238,14,ahmedabad
8/1/2020,36,30,0,9.1,7,82,5:41 PM,3:41 AM,6:10 AM,7:21 PM,24,39,39,33,18,61,61,1,1002,36,10,234,13,ahmedabad
8/2/2020,35,31,0,6.6,7,90,6:35 PM,4:37 AM,6:11 AM,7:21 PM,25,39,39,32,20,62,65,15.3,1001,35,9,236,13,ahmedabad
8/3/2020,34,30,0,6.5,7,97,7:24 PM,5:36 AM,6:11 AM,7:20 PM,25,38,38,32,23,82,67,25.5,998,34,8,246,14,ahmedabad
8/4/2020,34,30,0,6.5,7,100,8:07 PM,6:33 AM,6:11 AM,7:20 PM,25,38,38,31,29,77,67,34.4,996,34,7,266,16,ahmedabad
8/5/2020,37,29,0,9.1,7,88,8:46 PM,7:29 AM,6:12 AM,7:19 PM,25,39,39,33,17,69,68,26.5,994,37,8,263,12,ahmedabad
8/6/2020,34,30,0,7.8,7,81,9:22 PM,8:22 AM,6:12 AM,7:18 PM,25,38,38,31,24,76,72,35,993,34,7,298,14,ahmedabad
8/7/2020,33,29,0,6.5,7,74,9:55 PM,9:14 AM,6:13 AM,7:18 PM,25,37,37,30,31,71,75,44.3,996,33,7,222,18,ahmedabad
8/8/2020,34,27,0,9.1,7,67,10:26 PM,10:04 AM,6:13 AM,7:17 PM,24,35,35,30,27,68,70,4.8,1001,34,10,220,19,ahmedabad
8/9/2020,33,28,0,6.5,7,59,10:59 PM,10:53 AM,6:14 AM,7:16 PM,24,35,35,30,24,73,70,9,1001,33,10,242,17,ahmedabad
8/10/2020,33,28,0,7.8,7,52,11:32 PM,11:43 AM,6:14 AM,7:16 PM,24,36,36,31,25,62,69,4.3,1001,33,10,264,17,ahmedabad
8/11/2020,33,28,0,6.5,7,45,No moonrise,12:33 PM,6:14 AM,7:15 PM,24,35,35,30,25,76,71,11,1002,33,9,248,17,ahmedabad
8/12/2020,30,28,0,6.5,6,38,12:07 AM,1:26 PM,6:15 AM,7:14 PM,24,33,33,29,30,84,76,4.9,1003,30,10,248,20,ahmedabad
8/13/2020,27,23,0,6.5,6,30,12:45 AM,2:19 PM,6:15 AM,7:13 PM,24,29,29,26,30,97,86,20.1,1001,27,8,232,21,ahmedabad
8/14/2020,32,26,0,6.5,6,23,1:28 AM,3:15 PM,6:15 AM,7:13 PM,24,33,33,28,22,84,81,11.6,999,32,9,230,15,ahmedabad
8/15/2020,32,26,0,6.5,6,16,2:16 AM,4:11 PM,6:16 AM,7:12 PM,25,34,34,29,29,76,78,24.9,999,32,8,241,18,ahmedabad
8/16/2020,31,26,0,6.5,6,8,3:10 AM,5:08 PM,6:16 AM,7:11 PM,24,33,33,29,25,75,78,9.8,1000,31,9,247,17,ahmedabad
8/17/2020,31,27,0,6.5,6,1,4:09 AM,6:02 PM,6:17 AM,7:10 PM,25,34,34,29,22,82,81,28.1,1000,31,8,250,14,ahmedabad
8/18/2020,33,26,0,6.5,6,0,5:11 AM,6:52 PM,6:17 AM,7:09 PM,24,33,33,29,22,80,79,14.9,1001,33,9,240,15,ahmedabad
8/19/2020,31,27,0,7.7,6,0,6:15 AM,7:40 PM,6:17 AM,7:09 PM,24,33,33,28,30,75,80,25.7,1000,31,9,237,18,ahmedabad
8/20/2020,32,27,0,7.7,6,6,7:20 AM,8:23 PM,6:18 AM,7:08 PM,24,33,33,29,20,63,76,9,1001,32,10,225,14,ahmedabad
8/21/2020,33,26,0,7.7,7,13,8:23 AM,9:05 PM,6:18 AM,7:07 PM,24,34,34,29,15,65,75,0.6,1002,33,10,207,11,ahmedabad
8/22/2020,31,27,0,6.4,6,20,9:27 AM,9:45 PM,6:18 AM,7:06 PM,25,34,34,28,20,78,82,20.7,1002,31,9,235,14,ahmedabad
8/23/2020,28,26,0,6.4,6,28,10:28 AM,10:26 PM,6:19 AM,7:05 PM,25,30,30,27,30,100,89,29.5,1000,28,8,243,20,ahmedabad
8/24/2020,30,25,0,6.4,6,35,11:31 AM,11:09 PM,6:19 AM,7:04 PM,23,30,30,27,30,85,82,4.6,1001,30,9,235,22,ahmedabad
8/25/2020,31,26,0,6.4,6,42,12:33 PM,11:54 PM,6:19 AM,7:03 PM,24,32,32,28,33,88,78,9.5,1004,31,10,238,22,ahmedabad
8/26/2020,32,26,0,6.4,6,50,1:36 PM,No moonset,6:20 AM,7:02 PM,24,33,33,29,30,78,75,11.5,1005,32,9,225,20,ahmedabad
8/27/2020,33,26,0,6.4,7,57,2:37 PM,12:43 AM,6:20 AM,7:01 PM,23,33,33,29,22,68,72,4.5,1004,33,10,220,16,ahmedabad
8/28/2020,32,27,0,6.4,7,64,3:36 PM,1:36 AM,6:20 AM,7:00 PM,24,34,34,29,19,74,74,0.7,1003,32,10,217,14,ahmedabad
8/29/2020,31,27,0,7.7,6,71,4:30 PM,2:31 AM,6:21 AM,7:00 PM,24,33,33,28,19,66,79,7.5,1002,31,10,214,13,ahmedabad
